ID	MaternalHaploPop	PaternalHaploPop	HaploSeed
2Vww0Rd	MHDBP000022	MHDBP000022	1163362519
JMBZPTU	MHDBP000022	MHDBP000022	2478617436
joFS9e9	MHDBP000022	MHDBP000022	587352419
KLbfQbR	MHDBP000022	MHDBP000022	285737820
sGUUsME	MHDBP000083	MHDBP000022	2586732678
pJQyBap	MHDBP000004	MHDBP000004	2666683195
dCFP92w	MHDBP000022	MHDBP000022	3864854716
lrZKHl3	MHDBP000042	MHDBP000042	4026400364
kwxaNf0	MHDBP000022	MHDBP000022	1333312100
RmIaLtm	MHDBP000022	MHDBP000032	2842840343
jmek3GG	MHDBP000023	MHDBP000023	1458073288
38Yr3rY	MHDBP000022	MHDBP000022	1223059879
ZyfK8b0	MHDBP000022	MHDBP000022	1736573398
27d97b8	MHDBP000022	MHDBP000022	1569190937
L3ZEdL4	MHDBP000065	MHDBP000065	3171591261
0AJ0Jyw	MHDBP000022	MHDBP000022	1409525487
FqY0NcO	MHDBP000022	MHDBP000022	3806594690
HSTsfX2	MHDBP000022	MHDBP000022	932632123
btxCX2Q	MHDBP000032	MHDBP000032	983593366
7i0wIKD	MHDBP000022	MHDBP000022	1995114379
CzF1Ead	MHDBP000065	MHDBP000065	560015907
klv8efx	MHDBP000003	MHDBP000003	2611100447
gXW1ZYJ	MHDBP000022	MHDBP000022	292169807
S4PG3mn	MHDBP000022	MHDBP000022	3047643618
lsODgGG	MHDBP000022	MHDBP000022	1167558461
Q7rNxob	MHDBP000022	MHDBP000077	1980064681
JiA4580	MHDBP000022	MHDBP000022	1908031090
jxNrHvj	MHDBP000022	MHDBP000022	2352012988
wJbnuDA	MHDBP000030	MHDBP000030	970276492
2BlinJy	MHDBP000022	MHDBP000022	2109792472
r41yWG9	MHDBP000022	MHDBP000022	4240548197
pu6TWH4	MHDBP000022	MHDBP000022	704848167
vOmFZjl	MHDBP000083	MHDBP000083	194688341
3cXt0i6	MHDBP000022	MHDBP000022	3426015406
YkYWlLw	MHDBP000022	MHDBP000022	2353644267
WAi5Cub	MHDBP000022	MHDBP000022	3305425774
MrEKbK9	MHDBP000022	MHDBP000083	1671689899
14Kf1cr	MHDBP000022	MHDBP000022	1315109638
eCKGAKH	MHDBP000022	MHDBP000022	2219924878
dtMjDqH	MHDBP000022	MHDBP000022	37970274
vmXEMWR	MHDBP000022	MHDBP000022	1672800602
O8nLOLM	MHDBP000077	MHDBP000077	3622403542
ucWPIBV	MHDBP000032	MHDBP000032	250542276
lXSHn8n	MHDBP000022	MHDBP000022	3753928926
WC5qOz3	MHDBP000022	MHDBP000022	3172045921
blAAIuI	MHDBP000022	MHDBP000022	448207385
bQOZZNM	MHDBP000031	MHDBP000031	3901544995
x5Zlkj7	MHDBP000083	MHDBP000083	1414858571
FhFgTHt	MHDBP000022	MHDBP000022	3923227178
kX9GyUk	MHDBP000077	MHDBP000077	63669498
g0j9j8b	MHDBP000003	MHDBP000003	669907189
U0sAgP8	MHDBP000042	MHDBP000022	2903483438
8eEE0jb	MHDBP000003	MHDBP000003	3765018100
NBABmTw	MHDBP000004	MHDBP000004	3211150452
TGyJ49w	MHDBP000022	MHDBP000022	2387451526
umfDGjh	MHDBP000022	MHDBP000022	2233261013
8yumamj	MHDBP000022	MHDBP000083	3595539787
Wt56utT	MHDBP000042	MHDBP000042	227837466
IlPOzdq	MHDBP000022	MHDBP000022	219367482
nQJJdnL	MHDBP000022	MHDBP000022	1321758936
t8B6Jph	MHDBP000022	MHDBP000042	3663051005
b5xtEOg	MHDBP000022	MHDBP000022	1505750264
BeVvW2c	MHDBP000022	MHDBP000022	3841069491
HANXWLZ	MHDBP000022	MHDBP000022	1157430467
PWhmVSH	MHDBP000022	MHDBP000022	734994631
TYoW6sM	MHDBP000022	MHDBP000022	415993154
Vs5cwpb	MHDBP000075	MHDBP000075	4094212175
7Kek4iO	MHDBP000022	MHDBP000022	1098834176
npylejQ	MHDBP000022	MHDBP000023	1040381361
T0vHeMZ	MHDBP000022	MHDBP000022	1995195074
aRSczTK	MHDBP000022	MHDBP000022	3237552471
1XDtjj0	MHDBP000083	MHDBP000083	2613771330
9umUIDd	MHDBP000022	MHDBP000022	2172624621
3kNw6i0	MHDBP000065	MHDBP000065	3187044788
w0zMBxO	MHDBP000022	MHDBP000022	4139109132
goHiZaH	MHDBP000022	MHDBP000022	419785378
khKkVJ0	MHDBP000065	MHDBP000065	508754672
8pshkep	MHDBP000022	MHDBP000022	945863487
e3gGdT0	MHDBP000077	MHDBP000077	1676506347
8UColRe	MHDBP000022	MHDBP000083	3297895368
A6Lglb3	MHDBP000022	MHDBP000022	204504925
78cIx5V	MHDBP000022	MHDBP000022	3996032029
sKCGkZx	MHDBP000077	MHDBP000077	3782259694
P52oPpA	MHDBP000022	MHDBP000022	832377777
0LmVhwf	MHDBP000022	MHDBP000004	4271820560
ygU3NXI	MHDBP000042	MHDBP000042	748846878
VAAZkqs	MHDBP000022	MHDBP000022	3657200338
DYIc7ws	MHDBP000022	MHDBP000022	2997644512
lnRAklE	MHDBP000022	MHDBP000023	277834512
BT5oQ4X	MHDBP000022	MHDBP000022	2187803807
iZteDRL	MHDBP000022	MHDBP000022	3155315968
qUFgMv5	MHDBP000003	MHDBP000003	2943513134
swoyAZL	MHDBP000022	MHDBP000022	2722440396
QnfO98J	MHDBP000022	MHDBP000022	1875771846
qymWm5X	MHDBP000003	MHDBP000003	1568622354
RhCXBEj	MHDBP000022	MHDBP000022	1714229848
1UER2fc	MHDBP000042	MHDBP000042	89263425
Z2zRIKW	MHDBP000022	MHDBP000022	1817819089
Cl3Jb4p	MHDBP000022	MHDBP000022	2062115828
HFggpap	MHDBP000022	MHDBP000022	77649286
v9ws2sN	MHDBP000022	MHDBP000022	2977909930
moBJAAv	MHDBP000022	MHDBP000022	2103342951
qmhWXpL	MHDBP000003	MHDBP000003	774003793
hSKrEwe	MHDBP000042	MHDBP000011	2398832123
Qid9RkY	MHDBP000022	MHDBP000022	3847563866
tUttaed	MHDBP000022	MHDBP000022	3336207745
8QqPlFo	MHDBP000022	MHDBP000022	353046252
cEfIsby	MHDBP000042	MHDBP000042	1846957963
t6dtMHs	MHDBP000003	MHDBP000003	1127904262
9oqqLFR	MHDBP000022	MHDBP000022	2832794031
WEXdaUH	MHDBP000003	MHDBP000003	3971918004
QSv24XW	MHDBP000022	MHDBP000022	1214251124
cD6Jgy1	MHDBP000022	MHDBP000022	3698727391
xSBl5Fp	MHDBP000005	MHDBP000005	438580787
HzblYxM	MHDBP000075	MHDBP000075	799966819
wGj3rkG	MHDBP000022	MHDBP000022	786535442
8kBbbUI	MHDBP000031	MHDBP000031	3428446464
4gJqlH6	MHDBP000022	MHDBP000022	3265825536
zmY7j5M	MHDBP000022	MHDBP000022	3865002378
oLkd7xW	MHDBP000022	MHDBP000022	1904896614
0W36Q4D	MHDBP000022	MHDBP000022	617929215
D6yClx5	MHDBP000022	MHDBP000022	1012204711
VciJsMv	MHDBP000022	MHDBP000022	2532713685
ODI10ZR	MHDBP000022	MHDBP000022	2318155938
IohBoJ0	MHDBP000022	MHDBP000022	3839151395
5AMoAtD	MHDBP000011	MHDBP000022	933541448
TG9TtaM	MHDBP000022	MHDBP000022	3365298321
ZIhx61i	MHDBP000011	MHDBP000011	2152389720
qO48vpH	MHDBP000022	MHDBP000022	2142622774
23K0gIz	MHDBP000042	MHDBP000042	787897518
cRKlC6O	MHDBP000022	MHDBP000022	694121541
w5nxJP0	MHDBP000022	MHDBP000022	3205591815
vUSGhD8	MHDBP000003	MHDBP000003	3103843352
wnu0uCn	MHDBP000032	MHDBP000032	2617443016
JxybtWE	MHDBP000022	MHDBP000022	4078189194
fSBVnq0	MHDBP000022	MHDBP000022	1222761536
DDGK2ZZ	MHDBP000022	MHDBP000022	859665149
nUXYRs9	MHDBP000022	MHDBP000022	1136140013
5AnJYfm	MHDBP000065	MHDBP000065	2217779812
zibXCpu	MHDBP000022	MHDBP000022	3139053222
XGQ6K4W	MHDBP000042	MHDBP000042	285843434
YAjNaj8	MHDBP000022	MHDBP000022	406679075
dRe0gwj	MHDBP000022	MHDBP000033	525536449
yANJ3IY	MHDBP000023	MHDBP000023	119440927
giS2dQA	MHDBP000022	MHDBP000022	140030538
kohRpbP	MHDBP000004	MHDBP000004	1280567344
oyvWHJe	MHDBP000022	MHDBP000022	1034549244
TCPfbeN	MHDBP000022	MHDBP000022	694622321
lUVxqjs	MHDBP000022	MHDBP000022	337503658
7F5aMQK	MHDBP000004	MHDBP000022	750057421
yazzv51	MHDBP000011	MHDBP000011	2613278322
E51kbs3	MHDBP000022	MHDBP000022	3641954452
oRer8Ay	MHDBP000022	MHDBP000022	1660888826
LX5Cj5e	MHDBP000022	MHDBP000022	778734852
rPpVvdG	MHDBP000023	MHDBP000023	1736822170
I9BAfK3	MHDBP000022	MHDBP000022	3590590434
gxkRFDj	MHDBP000022	MHDBP000022	1697508102
4sIerV3	MHDBP000042	MHDBP000042	586803621
2APTx9Q	MHDBP000004	MHDBP000004	3591604202
4IdvUC5	MHDBP000053	MHDBP000053	2648665658
tv4gSIP	MHDBP000004	MHDBP000004	1182852
1P5ViYv	MHDBP000075	MHDBP000075	3528804340
lNNQIoo	MHDBP000022	MHDBP000022	728718132
MZOYVU3	MHDBP000042	MHDBP000042	1495644262
QQwT9ag	MHDBP000022	MHDBP000022	907966743
VMI1j8I	MHDBP000022	MHDBP000022	3207756049
nFWu4XE	MHDBP000022	MHDBP000022	238195693
SR2kkTO	MHDBP000022	MHDBP000022	35914676
KH3LPsV	MHDBP000022	MHDBP000022	1267016967
UrjRiok	MHDBP000022	MHDBP000022	1538996303
pO0hTVn	MHDBP000042	MHDBP000022	3288259560
SrcfvAI	MHDBP000065	MHDBP000065	2996547491
Im3rDnb	MHDBP000004	MHDBP000004	4039166960
3hqqQDs	MHDBP000065	MHDBP000065	88057139
SA8ULzg	MHDBP000022	MHDBP000022	3692746374
r9aCKwW	MHDBP000004	MHDBP000004	2258816514
R0VZpEM	MHDBP000022	MHDBP000003	3115397663
Dh0VOWv	MHDBP000022	MHDBP000022	3430640735
AKdX7va	MHDBP000022	MHDBP000022	1473785704
KU2xLcK	MHDBP000011	MHDBP000011	2595304415
ktULuNn	MHDBP000022	MHDBP000032	4172573427
jB8aO7C	MHDBP000022	MHDBP000022	3692953151
s5Us9VO	MHDBP000022	MHDBP000022	2009245477
W7aNfe6	MHDBP000022	MHDBP000022	19950959
nkueYFL	MHDBP000022	MHDBP000022	2670392370
6IPkySB	MHDBP000022	MHDBP000022	601615426
LsEyb7p	MHDBP000022	MHDBP000022	1092682022
ZmEMild	MHDBP000022	MHDBP000022	1409102609
8r67uwl	MHDBP000022	MHDBP000022	2225995652
HZqU8Pt	MHDBP000022	MHDBP000022	3042746270
yUG3FNH	MHDBP000083	MHDBP000083	562699964
uWLHe9d	MHDBP000004	MHDBP000004	1624702684
aboJn4r	MHDBP000022	MHDBP000022	2414381506
pnEdu37	MHDBP000033	MHDBP000033	771502670
mXm79Ev	MHDBP000004	MHDBP000004	1228734897
B9ZbEdC	MHDBP000042	MHDBP000042	1304042275
F6U30G3	MHDBP000004	MHDBP000022	4013346561
HOsfACj	MHDBP000022	MHDBP000022	681422813
yrOYUwD	MHDBP000022	MHDBP000022	444793901
IF4l6Vl	MHDBP000022	MHDBP000022	241072117
13h5Z6Q	MHDBP000022	MHDBP000022	2471697141
KqWj9h9	MHDBP000065	MHDBP000065	3460454009
bLJi7av	MHDBP000077	MHDBP000077	2595389388
q038gEB	MHDBP000022	MHDBP000022	2433841728
1xar8JZ	MHDBP000004	MHDBP000004	3968890799
KiNczBD	MHDBP000022	MHDBP000022	2125017166
GYxGe0B	MHDBP000022	MHDBP000053	2396621188
e2EpyCJ	MHDBP000075	MHDBP000075	2005245657
7qv5cu2	MHDBP000053	MHDBP000053	4084906020
678FMy0	MHDBP000065	MHDBP000065	2359870937
DYbPJx4	MHDBP000065	MHDBP000065	1796801219
dBcg9fT	MHDBP000022	MHDBP000022	3712909664
0G6oK1z	MHDBP000030	MHDBP000030	3074220705
FPzVn6R	MHDBP000065	MHDBP000065	2592509503
TAHYW4P	MHDBP000023	MHDBP000023	1722610456
QjcphKn	MHDBP000022	MHDBP000022	288224527
Mudb5iM	MHDBP000022	MHDBP000022	3090341880
ds5A0C2	MHDBP000083	MHDBP000083	818295384
pLqqMFz	MHDBP000043	MHDBP000043	2124518042
6FYuE6W	MHDBP000023	MHDBP000023	2032277763
9jLR3su	MHDBP000077	MHDBP000077	3211003807
k001nen	MHDBP000075	MHDBP000075	914637010
78a9tfO	MHDBP000022	MHDBP000022	3217558947
nxS9I0L	MHDBP000022	MHDBP000022	3242598618
6Lwd9gm	MHDBP000043	MHDBP000043	1050281881
eW5XwR0	MHDBP000077	MHDBP000077	4283398575
EgkreIj	MHDBP000022	MHDBP000022	1015547078
pNXFhAw	MHDBP000004	MHDBP000004	1515323626
eCMagMu	MHDBP000004	MHDBP000004	1676280621
d1HWqGg	MHDBP000022	MHDBP000004	2186172921
DjMOMbr	MHDBP000022	MHDBP000022	3417733134
9vUcDt2	MHDBP000077	MHDBP000077	509061186
0NJO9nW	MHDBP000022	MHDBP000022	550059082
t2n4urL	MHDBP000022	MHDBP000022	31191955
fzUs16U	MHDBP000022	MHDBP000042	2803540510
hqNzx8S	MHDBP000022	MHDBP000022	54622995
npK3KnF	MHDBP000022	MHDBP000022	3838037225
fMgtLEp	MHDBP000022	MHDBP000022	4216007349
LUwz7aF	MHDBP000004	MHDBP000004	1115859026
MixXkWs	MHDBP000022	MHDBP000022	2020797661
y22zCFO	MHDBP000042	MHDBP000042	2308787799
Rgb495k	MHDBP000022	MHDBP000022	3404920151
Fe0K2Ug	MHDBP000022	MHDBP000022	2746332596
tMxIctn	MHDBP000004	MHDBP000004	3658203202
IMGFhMa	MHDBP000022	MHDBP000011	3099829882
ues0M9L	MHDBP000022	MHDBP000022	2593941362
KoGQrww	MHDBP000022	MHDBP000022	3853013814
pD7wg7z	MHDBP000004	MHDBP000004	3054975119
7fDf09F	MHDBP000004	MHDBP000004	535448781
qd7atX8	MHDBP000022	MHDBP000022	1887563867
jY6Dxy4	MHDBP000022	MHDBP000022	3691086081
bnijDhs	MHDBP000022	MHDBP000022	1879893396
fcUTqxP	MHDBP000022	MHDBP000022	3954033943
WvnqNx8	MHDBP000065	MHDBP000065	239872462
25AkwRp	MHDBP000022	MHDBP000022	4049625731
WdMJZah	MHDBP000075	MHDBP000075	1071829952
7bmSFIs	MHDBP000011	MHDBP000011	4087868733
0Dtd1tF	MHDBP000075	MHDBP000075	1989953711
kU8VnRo	MHDBP000022	MHDBP000022	3192486842
hh5gvmI	MHDBP000022	MHDBP000022	1426451788
wCuwWIp	MHDBP000065	MHDBP000065	909329978
DKGg06X	MHDBP000022	MHDBP000022	138020630
CPfm0RS	MHDBP000022	MHDBP000022	2860455680
cOtdtCH	MHDBP000003	MHDBP000003	3721604132
GgiPI6Q	MHDBP000022	MHDBP000022	1421975153
hLzDa6D	MHDBP000022	MHDBP000022	2046209026
4LyOZEF	MHDBP000033	MHDBP000033	3565070408
TIAQ5iX	MHDBP000077	MHDBP000077	3443991810
kC3njPp	MHDBP000022	MHDBP000022	2571548951
5EMnMc9	MHDBP000032	MHDBP000032	1652195998
WggbAeI	MHDBP000022	MHDBP000022	3310015221
GNK4Orn	MHDBP000004	MHDBP000004	2521713806
JPuyfYh	MHDBP000022	MHDBP000022	3497999683
UTgyz6e	MHDBP000077	MHDBP000077	1838006765
94Wd8zR	MHDBP000077	MHDBP000077	2564161393
5z3iSjh	MHDBP000022	MHDBP000022	704419683
d1DTlro	MHDBP000022	MHDBP000022	511189772
O53bJYO	MHDBP000004	MHDBP000004	2891044263
8d5JykO	MHDBP000011	MHDBP000011	745867520
Ixt0uFH	MHDBP000022	MHDBP000022	1982972030
unznIug	MHDBP000022	MHDBP000022	3162623934
Zqe3WjK	MHDBP000003	MHDBP000003	44359241
csLOYet	MHDBP000022	MHDBP000022	1603804208
UHcruww	MHDBP000022	MHDBP000022	584966180
BHUJphG	MHDBP000053	MHDBP000053	804163903
Rq8JEmu	MHDBP000022	MHDBP000022	4185318631
PDSpFB4	MHDBP000075	MHDBP000075	525556568
mxi7k8P	MHDBP000022	MHDBP000022	3104994307
7UEimUI	MHDBP000022	MHDBP000022	1463332078
9rXppKy	MHDBP000022	MHDBP000022	218346316
0au39s8	MHDBP000022	MHDBP000022	3089821660
K3KLcKX	MHDBP000022	MHDBP000022	3570831050
R7TmwqF	MHDBP000003	MHDBP000003	559715999
EZku620	MHDBP000022	MHDBP000022	1292243597
67ymsZu	MHDBP000022	MHDBP000022	3040137251
dCsYu4i	MHDBP000022	MHDBP000022	3435821685
jzscDIe	MHDBP000022	MHDBP000083	3834764198
7BjhrfQ	MHDBP000022	MHDBP000022	3491378297
kjksynm	MHDBP000003	MHDBP000003	105250744
c5RpfxG	MHDBP000022	MHDBP000022	2304867471
bVjgdnn	MHDBP000042	MHDBP000042	2467564628
ABgKJu5	MHDBP000065	MHDBP000022	1760857238
Kbn1hr4	MHDBP000083	MHDBP000083	4046225532
jvj2dIy	MHDBP000022	MHDBP000022	2561380705
MGl53P1	MHDBP000022	MHDBP000022	4033750719
z2Cb7hX	MHDBP000022	MHDBP000022	424631092
vPJUYMZ	MHDBP000022	MHDBP000022	4016625471
nkyDhiS	MHDBP000022	MHDBP000022	746877190
8Zjicqj	MHDBP000022	MHDBP000022	300830112
LIQNLjK	MHDBP000022	MHDBP000022	2663064348
Zj41b1I	MHDBP000022	MHDBP000022	1456021112
YhIT2Bv	MHDBP000077	MHDBP000004	2934337739
3cJeSvJ	MHDBP000022	MHDBP000022	3138385515
3rRuprZ	MHDBP000022	MHDBP000022	2728296768
dfMyPc3	MHDBP000004	MHDBP000004	4284730239
ohkXAGM	MHDBP000022	MHDBP000022	2912757136
IBrQP4c	MHDBP000022	MHDBP000022	2791792988
MQPoeal	MHDBP000022	MHDBP000022	2815986810
lb2pw7H	MHDBP000065	MHDBP000065	2433054054
CDkKHeq	MHDBP000022	MHDBP000022	1310673643
r1OBTg6	MHDBP000004	MHDBP000022	1017005292
fCWOGkK	MHDBP000022	MHDBP000022	4046349207
yKHzwZh	MHDBP000022	MHDBP000022	197107909
SqLP12y	MHDBP000022	MHDBP000022	3416229678
A4vIlNB	MHDBP000022	MHDBP000022	1278585515
x1Fyv6M	MHDBP000022	MHDBP000022	3555691907
GTD0GGL	MHDBP000011	MHDBP000011	30375086
YhQbugj	MHDBP000003	MHDBP000003	319697588
CRDprzt	MHDBP000022	MHDBP000022	545925049
rUjE4kS	MHDBP000004	MHDBP000004	1960740376
HtYcn9L	MHDBP000022	MHDBP000022	499057383
1bK9aGk	MHDBP000022	MHDBP000022	889349216
6ER5Shq	MHDBP000011	MHDBP000011	3695214643
iJlweCR	MHDBP000004	MHDBP000004	3700288293
dyRpA1c	MHDBP000022	MHDBP000022	1270657296
0UzOMUn	MHDBP000022	MHDBP000022	750600676
J4XIfHK	MHDBP000004	MHDBP000004	2654107586
ZnJnJ33	MHDBP000022	MHDBP000022	2988673212
OklWWBM	MHDBP000022	MHDBP000022	16554229
v8yGp0l	MHDBP000022	MHDBP000022	492076404
3NLTG9z	MHDBP000022	MHDBP000022	840469645
hc4Ihux	MHDBP000022	MHDBP000003	999354591
I7u3JXG	MHDBP000022	MHDBP000022	2539630794
kHtELYC	MHDBP000003	MHDBP000003	3516905056
O0fUSCb	MHDBP000022	MHDBP000022	1036179998
QpYUrKQ	MHDBP000022	MHDBP000022	1685151230
OqHhfLD	MHDBP000004	MHDBP000004	267813948
j3vcV1o	MHDBP000011	MHDBP000011	1006264439
Ei4dln9	MHDBP000022	MHDBP000022	2400292970
5gacyI2	MHDBP000022	MHDBP000022	3163639485
FaykKDU	MHDBP000077	MHDBP000077	3860104042
pJfBxxg	MHDBP000022	MHDBP000022	2373425403
OrXDR0T	MHDBP000022	MHDBP000022	1596327056
1c7SJV0	MHDBP000022	MHDBP000022	3081481277
C7U89An	MHDBP000022	MHDBP000022	3512081720
sGy0qLF	MHDBP000022	MHDBP000022	3047861744
IeoVYOQ	MHDBP000022	MHDBP000022	2619298758
057hA47	MHDBP000022	MHDBP000022	1289506924
im2hlVj	MHDBP000022	MHDBP000022	4290511537
CKs2CZ1	MHDBP000011	MHDBP000011	3800575505
SOigaQJ	MHDBP000077	MHDBP000077	2502300240
B3ELlXO	MHDBP000022	MHDBP000022	668011586
TXklcN5	MHDBP000004	MHDBP000004	588050541
I6T9NAF	MHDBP000022	MHDBP000022	432407092
tCI7dpc	MHDBP000022	MHDBP000053	1827455629
Xt7xJam	MHDBP000022	MHDBP000022	2073659106
H538Pyt	MHDBP000077	MHDBP000077	2820533457
Y8XpyQE	MHDBP000022	MHDBP000022	3496085401
SXM5BlA	MHDBP000022	MHDBP000022	2404574012
BplKtQt	MHDBP000022	MHDBP000022	3558922090
wM8xpSD	MHDBP000022	MHDBP000022	3200424840
tiqP8Dn	MHDBP000022	MHDBP000022	3802604373
rTqXdbw	MHDBP000031	MHDBP000031	400447656
Id9sFqO	MHDBP000022	MHDBP000022	4005552340
tnc40hF	MHDBP000022	MHDBP000022	723713255
BV4Ftfi	MHDBP000022	MHDBP000022	322229950
D9AY4DZ	MHDBP000004	MHDBP000004	3079830409
e4ROypY	MHDBP000004	MHDBP000004	1305342618
YDKluvO	MHDBP000022	MHDBP000022	2945533228
utiAJia	MHDBP000022	MHDBP000022	3910305905
YY7542J	MHDBP000022	MHDBP000022	816913403
Rpuhqo4	MHDBP000032	MHDBP000032	3999622033
9zCrJor	MHDBP000022	MHDBP000022	9496884
kIoLIUJ	MHDBP000022	MHDBP000022	1265060741
mG38Zbe	MHDBP000022	MHDBP000042	2644476818
JZ4KsKn	MHDBP000022	MHDBP000022	1730571406
EWbEZyM	MHDBP000022	MHDBP000022	2393767894
saxhrZS	MHDBP000022	MHDBP000022	1477400358
i08EQ72	MHDBP000022	MHDBP000022	1152943811
AnpMf66	MHDBP000022	MHDBP000022	3167175991
CbHhgR3	MHDBP000022	MHDBP000022	1670780659
yRlKCkL	MHDBP000022	MHDBP000022	4252936695
1Qmk62p	MHDBP000004	MHDBP000004	2077551135
tRGVoFQ	MHDBP000022	MHDBP000022	1690089712
RRJVuAF	MHDBP000022	MHDBP000022	2039943234
4skCBYo	MHDBP000003	MHDBP000003	1006351934
4cENJVo	MHDBP000022	MHDBP000022	2126911532
vQqRR9e	MHDBP000022	MHDBP000022	3993851366
qb6NfYq	MHDBP000003	MHDBP000003	1125351739
Csi1RiD	MHDBP000022	MHDBP000022	2303830746
YwNz7Dm	MHDBP000030	MHDBP000030	3143733479
iGGede2	MHDBP000022	MHDBP000077	3999869093
Ectcqot	MHDBP000003	MHDBP000003	549197453
Af6zSWJ	MHDBP000003	MHDBP000003	2179675690
X3FkpI7	MHDBP000003	MHDBP000003	2074924368
emkgb8y	MHDBP000065	MHDBP000065	545295705
GKNu3rB	MHDBP000022	MHDBP000022	874661687
SCUwkeJ	MHDBP000030	MHDBP000030	2101171125
HXwdjAL	MHDBP000022	MHDBP000022	1954095317
z8VSlPJ	MHDBP000011	MHDBP000011	3227574237
IEUK3ta	MHDBP000022	MHDBP000042	1897967720
K8JcMJ9	MHDBP000022	MHDBP000022	1876313382
jPAK9CO	MHDBP000004	MHDBP000004	424306281
wWs1P57	MHDBP000022	MHDBP000022	2839161649
vdyg3Mv	MHDBP000022	MHDBP000083	2860828001
mthImlC	MHDBP000022	MHDBP000022	1016546544
g2J4a1g	MHDBP000011	MHDBP000011	2414932687
wfKmRLo	MHDBP000022	MHDBP000022	172969409
CpmN6Xo	MHDBP000022	MHDBP000022	2061727485
cRA3gRS	MHDBP000004	MHDBP000004	1738761959
J43noC6	MHDBP000022	MHDBP000022	3294428934
B4iZCfI	MHDBP000022	MHDBP000022	4117793389
rRU8asa	MHDBP000022	MHDBP000022	2197026926
4Qia107	MHDBP000003	MHDBP000003	217806381
vdKh4eC	MHDBP000022	MHDBP000022	3103263208
jWlqfK8	MHDBP000022	MHDBP000022	1391057817
x4HFOQQ	MHDBP000032	MHDBP000032	2853530789
FZ8l5nw	MHDBP000022	MHDBP000022	2830470530
VgjlZ7l	MHDBP000022	MHDBP000022	188573103
TQU7Ur0	MHDBP000023	MHDBP000023	2761334258
IV3Kis8	MHDBP000033	MHDBP000033	3585155282
tKzDrVm	MHDBP000042	MHDBP000042	1214900738
VNpsZjQ	MHDBP000022	MHDBP000022	3189231742
qdDqK22	MHDBP000022	MHDBP000022	799237172
QO8xt7P	MHDBP000003	MHDBP000003	61120895
Pq6Ooz3	MHDBP000004	MHDBP000004	511437378
CRPpyfk	MHDBP000022	MHDBP000022	4152802371
WevC5Lr	MHDBP000022	MHDBP000022	1518469130
XtLOCk7	MHDBP000022	MHDBP000022	3732217933
OwzWFSO	MHDBP000022	MHDBP000022	2524781083
SonSUY9	MHDBP000004	MHDBP000004	637043943
fM4wFZK	MHDBP000011	MHDBP000011	1947536180
CInoCCc	MHDBP000022	MHDBP000022	233082458
vRGmQot	MHDBP000022	MHDBP000022	2247491515
SlEYRfh	MHDBP000022	MHDBP000022	4041538045
qz8vYjX	MHDBP000022	MHDBP000022	3988646980
JRsGRrD	MHDBP000022	MHDBP000022	1742192567
F3F3iS9	MHDBP000022	MHDBP000022	4069338702
ur3yjv6	MHDBP000004	MHDBP000004	630772552
6jVecv8	MHDBP000023	MHDBP000023	163333071
JvyNdOH	MHDBP000042	MHDBP000042	2821856063
8g8cbNN	MHDBP000022	MHDBP000022	3684531455
xEUq7B2	MHDBP000023	MHDBP000023	1067542430
z66WGJN	MHDBP000022	MHDBP000043	4087246254
zDtUndm	MHDBP000004	MHDBP000004	1123658501
JwyecIv	MHDBP000022	MHDBP000022	4264768519
9P05zob	MHDBP000022	MHDBP000022	3591316868
FqHohrN	MHDBP000042	MHDBP000042	3753324920
HweYjtf	MHDBP000022	MHDBP000022	707710131
oYH9fXl	MHDBP000003	MHDBP000003	3531377232
I5mVrwe	MHDBP000042	MHDBP000022	3215121567
sy3v1Ai	MHDBP000033	MHDBP000033	2747238113
erf74zU	MHDBP000022	MHDBP000022	1193592010
DlloVq8	MHDBP000003	MHDBP000003	2316804244
BCFCpia	MHDBP000003	MHDBP000003	1742832421
zskUQGT	MHDBP000042	MHDBP000042	1633645421
zdl0cMN	MHDBP000022	MHDBP000022	2993936387
APpsttM	MHDBP000022	MHDBP000022	1069291507
HSVIwkH	MHDBP000004	MHDBP000004	678890651
cpSz61l	MHDBP000004	MHDBP000004	989981531
QulHkGB	MHDBP000083	MHDBP000083	1994177889
AlMwxbF	MHDBP000022	MHDBP000022	2076989486
mZIEAQp	MHDBP000043	MHDBP000043	3117884272
D448MfL	MHDBP000022	MHDBP000022	3423021918
RHxxJgW	MHDBP000022	MHDBP000022	3588166051
VVpkEX7	MHDBP000022	MHDBP000022	2458879205
83Uv7y0	MHDBP000053	MHDBP000053	1706996736
SETuFf1	MHDBP000022	MHDBP000022	2020370766
V3WdzSw	MHDBP000022	MHDBP000022	2473550123
9yWExRO	MHDBP000004	MHDBP000004	3886212294
13SP4Bs	MHDBP000022	MHDBP000022	2749298762
iRQzxFI	MHDBP000022	MHDBP000022	3100227007
58d5m1Q	MHDBP000004	MHDBP000004	2302963332
KVzsTH4	MHDBP000022	MHDBP000022	3697573369
adtq7zW	MHDBP000083	MHDBP000083	2193402588
oXeIpii	MHDBP000022	MHDBP000022	713374478
nloXUpq	MHDBP000022	MHDBP000022	3698657191
Fn5BC2y	MHDBP000022	MHDBP000022	1470865644
IQjZyZD	MHDBP000022	MHDBP000022	241250703
IAC0sjM	MHDBP000065	MHDBP000065	3528617764
